"Data","Último","Abertura","Máxima","Mínima","Var%"
"16.02.2018","245,670","251,230","251,230","245,670","0,33%"
"15.02.2018","244,870","260,900","260,900","244,870","-4,43%"
"14.02.2018","256,230","268,670","268,670","256,230","-2,89%"
"13.02.2018","263,860","263,420","263,860","263,420","1,19%"
"12.02.2018","260,760","264,960","264,960","260,760","-2,09%"
"09.02.2018","266,330","258,800","266,330","258,800","3,98%"
"08.02.2018","256,140","245,780","256,140","245,780","4,71%"
"07.02.2018","244,610","244,900","244,900","244,610","0,54%"
"06.02.2018","243,290","246,790","246,790","243,290","-0,86%"
"05.02.2018","245,400","240,700","245,400","240,700","3,30%"
"02.02.2018","237,570","233,180","237,570","233,180","2,36%"
"01.02.2018","232,100","232,310","232,310","232,100","-0,09%"
"31.01.2018","232,310","234,040","234,040","232,310","0,16%"
"30.01.2018","231,930","232,640","232,640","231,930","1,34%"
"29.01.2018","228,860","228,860","228,860","228,860","0,89%"
"26.01.2018","226,830","226,830","226,830","226,830","-0,30%"
"25.01.2018","227,510","227,510","227,510","227,510","-0,83%"
"24.01.2018","229,410","229,410","229,410","229,410","-3,53%"
"23.01.2018","237,810","234,960","237,810","234,960","0,72%"
"22.01.2018","236,100","236,100","236,100","236,100","-0,51%"
"19.01.2018","237,300","235,850","237,300","235,850","1,27%"
"18.01.2018","234,330","234,720","234,720","234,330","0,21%"
"17.01.2018","233,830","234,720","234,720","233,830","0,32%"
"16.01.2018","233,090","234,720","234,720","233,090","-0,00%"
"15.01.2018","233,100","234,720","234,720","233,100","0,00%"
"12.01.2018","233,100","234,720","234,720","233,100","-0,18%"
"11.01.2018","233,510","236,330","236,330","233,510","-0,53%"
"10.01.2018","234,750","235,010","235,010","234,750","0,44%"
"09.01.2018","233,730","234,270","234,270","233,730","0,18%"
"08.01.2018","233,320","234,420","234,420","233,320","-0,03%"
"05.01.2018","233,380","235,890","235,890","233,380","-0,72%"
"04.01.2018","235,070","240,380","240,380","235,070","-1,53%"
"03.01.2018","238,730","244,490","244,490","238,730","-1,75%"
"02.01.2018","242,980","249,420","249,420","242,980","-2,87%"
"01.01.2018","250,160","249,270","250,160","249,270","-0,02%"
